batch_id,paper_id,title,relevance_score,reason,tags
batch_00235,PhIWEbewAz,Can We Infer Confidential Properties of Training Data from LLMs?,3,"Investigates reliability of LLM workflows via property inference attacks on fine-tuned code/data, relates to statistical correctness.",RELIABILITY;WORKFLOW_STATS
batch_00232,PHu9xJeAum,SoTA with Less: MCTS-Guided Sample Selection for Data-Efficient Visual Reasoning Self-Improvement,3,Uses MCTS to guide reasoning for self-improvement; method for structured intermediate reasoning applicable to code.,OTHER
batch_00231,PBy1Ew1ihV,Improving Task-Specific Multimodal Sentiment Analysis with General MLLMs via Prompting,3,"Uses MLLM for structured reasoning (prompting) to guide a student model, aligning with neuro-symbolic & reliability themes.",RELIABILITY;OTHER
batch_00227,OkHC30LLpO,AbstentionBench: Reasoning LLMs Fail on Unanswerable Questions,3,"Studies LLM abstention on unanswerable questions, directly relevant to reliability/hallucination reduction themes.",RELIABILITY;ABSTENTION
batch_00223,OGWkr7gXka,SWE-bench Goes Live!,3,"Presents a live benchmark (SWE-bench-Live) for evaluating LLMs and agents on real-world bug-fixing, directly relevant to code reliability.",RELIABILITY
batch_00219,NhAi1w3s8Z,How Far Are We from Optimal Reasoning Efficiency?,3,"Optimizes LLM reasoning efficiency for mathematical problem-solving, relevant to structured reasoning for code.",RELIABILITY;OTHER
batch_00214,NFM8F5cV0V,Open-Reasoner-Zero: An Open Source Approach to Scaling Up Reinforcement Learning on the Base Model,3,"Scales RL for LLM reasoning; focuses on improving base model reasoning, relevant to reliability for code tasks.",RELIABILITY;OTHER
batch_00213,N9HLe9iPhj,Can Agent Fix Agent Issues?,3,"Evaluates LLM-based agents for software engineering tasks, specifically automated debugging and repair of agent systems.",AGENTS;PROGRAM_REASONING;RELIABILITY
batch_00212,N2bLuwofZ0,Robot-R1: Reinforcement Learning for Enhanced Embodied Reasoning in Robotics,3,"LLM-based reasoning for robot control; uses RL to reinforce correct reasoning steps, relevant to agent reasoning for tasks.",AGENTS;RELIABILITY;OTHER
batch_00211,MtyF5hCI7Y,ICLScan: Detecting Backdoors in Black-Box Large Language Models via Targeted In-context Illumination,3,"Presents a method (ICLScan) for detecting LLM backdoors via targeted ICL, relating to reliability and safety of black-box LLMs for code generation.",RELIABILITY;OTHER
batch_00210,MrRdupucYb,$Q\sharp$: Provably Optimal Distributional RL for LLM Post-Training,3,"Value-based RL method for LLM post-training, validated on math reasoning; connects to reliability via provable policy improvement.",RELIABILITY;OTHER
batch_00209,MhBZzkz4h9,Multi-SWE-bench: A Multilingual Benchmark for Issue Resolving,3,"Evaluates LLM-based agents on multilingual code issue resolving, connecting agent reasoning to program correctness.",AGENTS;PROGRAM_REASONING;RELIABILITY
batch_00208,MgN8Px0NA5,Keeping an Eye on LLM Unlearning: The Hidden Risk and Remedy,3,Studies reliability of LLM unlearning; connects to robustness and unintended utility degradation for code models.,RELIABILITY;OTHER
batch_00207,MaJ3ASZ0NI,Lost in Transmission: When and Why LLMs Fail to Reason Globally,3,Analyzes LLM reasoning failures via communication complexity; links to structured reasoning & reliability.,RELIABILITY;OTHER
batch_00205,MNqBFIGT8l,The Nuclear Route: Sharp Asymptotics of ERM in Overparameterized Quadratic Networks,3,"Analyzes ERM in neural networks via mapping to convex matrix sensing with nuclear norm, linking to low-rank structure and generalization.",OTHER
batch_00203,M8zmlixh9y,Breaking the Batch Barrier (B3) of Contrastive Learning via Smart Batch Mining,3,"LLM self-verification framework for correctness, uses RL to unify generation & verification",RELIABILITY
batch_00202,M1b7IuY6Co,Constrained Sampling for Language Models Should Be Easy: An MCMC Perspective,3,"Constrained LM sampling for program fuzzing; ensures valid program inputs, relates to reliability via structured generation.",RELIABILITY;OTHER
batch_00201,M0U8wUow8c,A Implies B: Circuit Analysis in LLMs for Propositional Logical Reasoning,3,"Mechanistic interpretability of LLMs solving propositional logic; identifies reasoning circuits, relevant to structured reasoning.",PROGRAM_REASONING;OTHER
batch_00199,Lq4nneD2xX,$\texttt{G1}$: Teaching LLMs to Reason on Graphs with Reinforcement Learning,3,Uses RL to teach LLMs graph reasoning; relevant for structured reasoning on code-like graphs (CFGs).,PROGRAM_REASONING;OTHER
batch_00198,LjtgTpWH71,Hybrid Latent Reasoning via Reinforcement Learning,3,"RL method for hybrid latent reasoning in LLMs, integrates hidden states for structured reasoning.",OTHER
batch_00195,LNWyf2RR1V,Wisdom is Knowing What not to Say: Hallucination-Free LLMs Unlearning via Attention Shifting,3,"LLM unlearning method for hallucination reduction, improving reliability in knowledge-intensive tasks.",RELIABILITY;HALLUCINATION_REDUCTION
batch_00194,LAflniLUwx,Enhancing Vision-Language Model Reliability with Uncertainty-Guided Dropout Decoding,3,Uncertainty-guided decoding for hallucination reduction in multimodal models; reliability mechanism potentially transferable to code LLMs.,RELIABILITY;OTHER
batch_00193,L1m5124sNQ,Dimension-Reduction Attack! Video Generative Models are Experts on Controllable Image Synthesis,3,"Proposes test-time reasoning method (world models) for spatial reasoning, related to structured reasoning for correctness.",OTHER
batch_00190,KnqiC0znVF,Large Language Diffusion Models,3,"LLM alternative for code tasks; diffusion model evaluated on code benchmarks, showing scalability.",OTHER
batch_00189,KaYMGsnZ4R,DINGO: Constrained Inference for Diffusion LLMs,3,"DINGO enables formal constraint enforcement (regex) for diffusion LLMs, relevant to structured output reliability for code generation.",RELIABILITY;FORMAL_METHODS
batch_00188,KWRKCXRwNg,Ground-Compose-Reinforce: Grounding Language in Agentic Behaviours using Limited Data,3,Neurosymbolic RL agents grounded in formal specs (Reward Machines/LTL) for complex task reasoning.,AGENTS;FORMAL_METHODS;PROGRAM_REASONING
batch_00185,KGt0F2yjBz,Angles Don’t Lie: Unlocking Training‑Efficient RL Through the Model’s Own Signals,3,LLM fine-tuning for coding tasks using model-internal signals to improve training efficiency.,RELIABILITY;OTHER
batch_00182,JvHif4fyeP,Agents Robust to Distribution Shifts Learn Causal World Models Even Under Mediation,3,Proves robust agents learn causal world models; relevant to reliable LLM reasoning for program semantics.,AGENTS;RELIABILITY;OTHER
batch_00181,JnKfAqLJb4,ReMindRAG: Low-Cost LLM-Guided Knowledge Graph Traversal for Efficient RAG,3,LLM-guided knowledge graph traversal for RAG; connects LLM reasoning to structured data for improved retrieval.,AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00179,JWmfbzw8ur,Harnessing Feature Resonance under Arbitrary Target Alignment for Out-of-Distribution Node Detection,3,"Proposes a reliability method (feature resonance) for OOD detection, relevant to statistical correctness and hallucination reduction themes.",RELIABILITY;OTHER
batch_00176,JCjGvbsOmQ,ALE-Bench: A Benchmark for Long-Horizon Objective-Driven Algorithm Engineering,3,"Benchmark for long-horizon algorithmic programming contests with iterative agent refinement, connecting to code reasoning.",AGENTS;PROGRAM_REASONING;OTHER
batch_00175,J4w4RtwLyB,Graph-KV: Breaking Sequence via Injecting Structural Biases into Large Language Models,3,"Injects structural inductive biases into LLMs for RAG; relevant for structured reasoning over code dependencies (e.g., CFGs).",OTHER
batch_00174,Iy4cAXotrf,Model Provenance Testing for Large Language Models,3,"Presents a framework for verifying LLM provenance, relevant to reliability and reproducibility of LLM workflows.",RELIABILITY;WORKFLOW_STATS
batch_00173,Ip1cCUAllL,WASP: Benchmarking Web Agent Security Against Prompt Injection Attacks,3,"Benchmarks security of web agents against prompt injections, a reliability concern for code-acting agents.",AGENTS;RELIABILITY
batch_00172,Igq7Dyc3OL,Reasoning Models Hallucinate More: Factuality-Aware Reinforcement Learning for Large Reasoning Models,3,"RL fine-tuning with factuality verification for LLMs, reducing hallucinations in reasoning tasks.",RELIABILITY
batch_00170,IVWHe60vfA,Distribution-Aligned Decoding for Efficient LLM Task Adaptation,3,"Decoding-time method (SVDecode) to steer LLM outputs for task adaptation, improving reliability via distribution alignment.",RELIABILITY;OTHER
batch_00166,IBrRNLr6JA,Reinforcement Learning for Reasoning in Large Language Models with One Training Example,3,"Uses RL with verifiable reward to improve LLM math reasoning, aligning with reliability methods for LLM reasoning.",RELIABILITY
batch_00163,HuSSR12Yot,Clip-and-Verify: Linear Constraint-Driven Domain Clipping for Accelerating Neural Network Verification,3,Formal verification method (branch-and-bound with clipping) for neural networks; relates to formal methods for AI safety.,FORMAL_METHODS;VERIFICATION
batch_00162,HnJ1UkuJXS,Shapley-Coop: Credit Assignment for Emergent Cooperation in Self-Interested LLM Agents,3,Proposes Shapley value credit assignment for self-interested LLM agent cooperation in software engineering tasks.,AGENTS;PROGRAM_REASONING;OTHER
batch_00156,GuvQJGgbLm,Let Me Think! A Long Chain of Thought Can Be Worth Exponentially Many Short Ones,3,"Theoretical analysis of sequential vs parallel test-time scaling for reasoning, relevant to reliability of LLM workflows.",RELIABILITY;WORKFLOW_STATS
batch_00151,GSE3oaiDL2,DeltaFormer: Unlock the state space of Transformer,3,"Analyzes Transformer limitations for code evaluation and state tracking, proposing architecture to improve reasoning capabilities.",OTHER
batch_00149,GBMzJLhsRj,Provable Scaling Laws for the Test-Time Compute of Large Language Models,3,"Proposes test-time compute scaling laws for LLM correctness via consensus/knockout algorithms, aligning with reliability mechanisms.",RELIABILITY;CONSENSUS
batch_00148,G2kMroO9UV,Web-Shepherd: Advancing PRMs for Reinforcing Web Agents,3,"Step-level reward model (PRM) for verifying web agent trajectories, aligns with verifier-guided reliability for agents.",AGENTS;TOOL_USE;RELIABILITY
batch_00147,FrdX7K4Gli,A learnability analysis on neuro-symbolic learning,3,"Theoretical analysis of neuro-symbolic learning, connecting constraint satisfaction to reasoning shortcuts, relevant to hybrid neuro-symbolic methods.",OTHER
batch_00146,FrQd4NoQ16,CReFT-CAD: Boosting Orthographic Projection Reasoning for CAD via Reinforcement Fine-Tuning,3,"Reinforcement fine-tuning for CAD reasoning, focusing on constraint-driven synthesis and improving programmatic correctness.",RELIABILITY;PROGRAM_REASONING
batch_00144,Fcs90Rwm8j,Win Fast or Lose Slow: Balancing Speed and Accuracy in Latency-Sensitive Decisions of LLMs,3,"LLM agents for latency-sensitive decisions in code generation, with adaptive framework for reliability.",AGENTS;RELIABILITY;WORKFLOW_STATS
batch_00143,FVtu7yC7fY,Can LLMs Reason Over Non-Text Modalities in a Training-Free Manner? A Case Study with In-Context Representation Learning,3,"Proposes training-free method for LLMs to reason with non-text representations, relevant to tool-use and workflow reliability.",TOOL_USE;WORKFLOW_STATS
batch_00142,FLiMxTkIeu,AGENTIF: Benchmarking Large Language Models Instruction Following Ability in Agentic Scenarios,3,Benchmarks LLM instruction-following for agentic scenarios with complex tool specifications and constraints.,AGENTS;EVALUATION
batch_00138,Eyis2h3tba,Set-LLM: A Permutation-Invariant LLM,3,"Addresses LLM reliability via permutation invariance, relevant to consensus/abstention mechanisms for code evaluation.",RELIABILITY;CONSENSUS
batch_00136,Em9QmNobh0,"Principled Fine-tuning of LLMs from User-Edits: A Medley of Preference, Supervision, and Reward",3,Fine-tuning LLMs from user-edit data in coding agents; relates to reliability and workflow improvement.,AGENTS;RELIABILITY;OTHER
batch_00135,EgArbnS0BA,AceReason-Nemotron: Advancing Math and Code Reasoning through Reinforcement Learning,3,"Uses RL for code reasoning, with verification-based training on code tasks.",RELIABILITY;PROGRAM_REASONING
batch_00133,ESELaMThLN,Controlling Thinking Speed in Reasoning Models,3,"Controls LLM reasoning speed for accuracy-efficiency trade-offs, relevant to structured reasoning workflows.",RELIABILITY;OTHER
batch_00132,ERGIrG9GBR,"VLM-R³: Region Recognition, Reasoning, and Refinement for Enhanced Multimodal Chain-of-Thought",3,"MLLM agent framework with iterative reasoning, dynamic region focus, and refinement for complex tasks.",AGENTS;PROGRAM_REASONING;OTHER
batch_00130,E8adS5srds,Anchored Diffusion Language Model,3,"Anchoring mechanism improves reasoning for math/logic tasks, aligning with structured reasoning for code.",OTHER
batch_00129,E58HNCqoaA,Establishing Best Practices in Building Rigorous Agentic Benchmarks,3,"Analyzes rigor of agentic benchmarks for code (SWE-bench), relevant to reliability of LLM workflows for programming.",AGENTS;RELIABILITY
batch_00127,DpeJYRFRQY,R2R: Efficiently Navigating Divergent Reasoning Paths with Small-Large Model Token Routing,3,Efficient routing for code generation; uses LLM/SLM consensus on critical tokens to improve reliability.,RELIABILITY;CONSENSUS
batch_00126,DlkM0q4Cvk,Dependency Matters: Enhancing LLM Reasoning with Explicit Knowledge Grounding,3,"Introduces GRiD, a dependency-aware reasoning framework with step-wise verification for logical consistency in LLM reasoning.",RELIABILITY;PROGRAM_REASONING;OTHER
batch_00125,Di30GwhQSX,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,3,"Benchmark for safety of LLM-based computer use agents, includes tasks with code editors and data exfiltration.",AGENTS;RELIABILITY;OTHER
batch_00124,DWf4vroKWJ,Router-R1: Teaching LLMs Multi-Round Routing and Aggregation via Reinforcement Learning,3,"LLM agent framework for multi-round routing and aggregation, uses reasoning for dynamic tool/model selection.",AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00123,DLt2Ep1S3q,Automaton Constrained Q-Learning,3,"Combines RL with formal methods (LTL/automata) for complex task specs, relevant to neuro-symbolic reasoning for agents.",FORMAL_METHODS;OTHER
batch_00121,D88yhLFzDR,The Lighthouse of Language: Enhancing LLM Agents via Critique-Guided Improvement,3,LLM agent framework with iterative language feedback for improvement; relevant to agent reasoning for code tasks.,AGENTS;PROGRAM_REASONING
batch_00119,CsXKGIqZtr,Searching Latent Program Spaces,3,"Proposes test-time gradient search in latent program space for generalization, aligning with structured reasoning for code tasks.",PROGRAM_REASONING;OTHER
batch_00115,CIeWaq0JDl,ProfiX: Improving Profile-Guided Optimization in Compilers with Graph Neural Networks,3,"GNNs for compiler optimization (PGO) relates to program analysis, a peripheral but relevant neuro-symbolic angle.",OTHER
batch_00111,ByQdHPGKgU,Soft Thinking: Unlocking the Reasoning Potential of LLMs in Continuous Concept Space,3,"Improves LLM reasoning for code via continuous concept tokens, evaluated on coding benchmarks.",OTHER
batch_00109,BneVLr7iis,Reducing the Probability of Undesirable Outputs in Language Models Using Probabilistic Inference,3,"Method (RePULSe) reduces probability of undesired LLM outputs, relates to reliability and abstention for code correctness.",RELIABILITY;ABSTENTION
batch_00108,BcKYVmh3yH,Sampling-Efficient Test-Time Scaling: Self-Estimating the Best-of-N Sampling in Early Decoding,3,"Improves reliability of LLM-generated code via efficient best-of-N sampling, a test-time reasoning method.",RELIABILITY;CONSENSUS
batch_00102,Awl3ZhDHuQ,Learning to Better Search with Language Models via Guided Reinforced Self-Training,3,Improves LLM search/self-repair on code via guided fine-tuning with optimal solution traces.,RELIABILITY;PROGRAM_REASONING
batch_00099,AYqtMLRwzj,Belief-Calibrated Multi-Agent Consensus Seeking for Complex NLP Tasks,3,"Multi-agent consensus for complex tasks; method improves reliability via belief-calibration, applicable to code correctness.",RELIABILITY;CONSENSUS;OTHER
batch_00098,AQsko3PPUe,"Think Silently, Think Fast: Dynamic Latent Compression of LLM Reasoning Chains",3,Structured reasoning compression for LLMs; reduces CoT length while maintaining performance on code-adjacent math tasks.,OTHER
batch_00097,AOe1aUhEQQ,Benford’s Curse: Tracing Digit Bias to Numerical Hallucination in LLMs,3,"Analyzes hallucination patterns (digit bias) in LLM reasoning, relevant to reliability and statistical correctness.",RELIABILITY;WORKFLOW_STATS
batch_00096,ACSOnSHiWe,CAM: A Constructivist View of Agentic Memory for LLM-Based Reading Comprehension,3,"Proposes structured memory for LLM agents, relates to agent reasoning for long-text comprehension.",AGENTS;PROGRAM_REASONING;OTHER
batch_00093,9t7gfYUp0U,MLZero: A Multi-Agent System for End-to-end Machine Learning Automation,3,"LLM multi-agent system for code generation, includes semantic memory to reduce hallucinations.",AGENTS;TOOL_USE;PROGRAM_REASONING;RELIABILITY
batch_00092,9osvTOYbT4,Segment Policy Optimization: Effective Segment-Level Credit Assignment in RL for Large Language Models,3,"Improves LLM reasoning via structured segment-level RL credit assignment, validated on code-like math reasoning tasks (GSM8K, MATH).",RELIABILITY;STRUCTURED_REASONING
batch_00090,9VxTXAUH7G,R&D-Agent-Quant: A Multi-Agent Framework for Data-Centric Factors and Model Joint Optimization,3,Multi-agent framework with code-generation agent (Co-STEER) for quantitative strategy development and backtesting.,AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00089,9V2SVEl1vP,When Models Know More Than They Can Explain: Quantifying Knowledge Transfer in Human-AI Collaboration,3,"Studies LLM-human collaboration on code/math problem-solving, directly relevant to AI-assisted programming workflows.",OTHER
batch_00084,8wWHCzsTxS,Learning from Disjoint Views: A Contrastive Prototype Matching Network for Fully Incomplete Multi-View Clustering,3,"Presents GraLoRA, a PEFT method evaluated on code generation (HumanEval+), showing +8.5% Pass@1 improvement.",RELIABILITY;OTHER
batch_00083,8nOMhDFpkU,Traversal Verification for Speculative Tree Decoding,3,LLM acceleration via speculative decoding with sequence-level verification; relates to reliability/sampling semantics of code generation workflows.,RELIABILITY;OTHER
batch_00081,8RMs5San6e,Representation Consistency for Accurate and Coherent LLM Answer Aggregation,3,"Uses internal activations for consensus/abstention on reasoning tasks, improving LLM answer reliability.",RELIABILITY;CONSENSUS
batch_00078,8FZ4oRWJjq,"CPRet: A Dataset, Benchmark, and Model for Retrieval in Competitive Programming",3,"Proposes retrieval models for competitive programming to detect duplicate problems, addressing benchmark reliability for LLM code generation evaluation.",RELIABILITY;OTHER
batch_00077,894Yo61h1P,Reasoning Path Compression: Compressing Generation Trajectories for Efficient LLM Reasoning,3,"Method for efficient LLM reasoning via KV cache compression, directly applicable to test-time compute scaling for code generation.",RELIABILITY;OTHER
batch_00076,812rmogRgf,FRN: Fractal-Based Recursive Spectral Reconstruction Network,3,"Uses formal state space model for structured reasoning; method treats spectral reconstruction as progressive, recursive process.",OTHER
batch_00072,7Z25QbOv4a,MigGPT: Harnessing Large Language Models for Automated Migration of Out-of-Tree Linux Kernel Patches Across Versions,3,"LLM-based automation of code migration for Linux kernel patches, addressing program correctness.",OTHER
batch_00071,7Spt8cAJq0,SYMPHONY: Synergistic Multi-agent Planning with Heterogeneous Language Model Assembly,3,"LLM-based multi-agent planning framework for complex problem-solving, relevant to agent reasoning.",AGENTS;OTHER
batch_00070,7LKKHBAMzH,WebThinker: Empowering Large Reasoning Models with Deep Research Capability,3,"Proposes WebThinker, an agent for deep web research and reasoning, aligning with tool-using agents for complex tasks.",AGENTS;TOOL_USE
batch_00069,7Eh2SK6Mo7,Trajectory Bellman Residual Minimization: A Simple Value-Based Method for LLM Reasoning,3,"Value-based RL for LLM reasoning, improving correctness on math benchmarks; connects to reliability for code tasks.",RELIABILITY;OTHER
batch_00068,77eEDRhPkQ,DAPO : Improving Multi-Step Reasoning Abilities of Large Language Models with Direct Advantage-Based Policy Optimization,3,Step-level RL for LLM reasoning on code problems; improves code capabilities via dense reward signals.,RELIABILITY;OTHER
batch_00067,72UR53jN7T,ThinkAct: Vision-Language-Action Reasoning via Reinforced Visual Latent Planning,3,LLM agent framework for long-horizon planning and self-correction in embodied tasks; transferable reasoning methods.,AGENTS;PROGRAM_REASONING;OTHER
batch_00066,6zfILEmD3u,CoP: Agentic Red-teaming for Large Language Models using Composition of Principles,3,Agentic workflow for automated red-teaming; relates to LLM agent reliability and safety testing.,AGENTS;RELIABILITY
batch_00064,6j9xJ9pBjm,GUARDIAN: Safeguarding LLM Multi-Agent Collaborations with Temporal Graph Modeling,3,Safeguards LLM multi-agent collaborations against hallucinations/errors; relevant to reliability for multi-agent workflows.,AGENTS;RELIABILITY
batch_00061,6H4tDTHalg,Eliciting Reasoning in Language Models with Cognitive Tools,3,"LLM tool-using agents for reasoning, implements cognitive tools for math reasoning tasks.",AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00057,5k0AHYc4MJ,Generalizable Reasoning through Compositional Energy Minimization,3,"Proposes compositional energy minimization for reasoning generalization, a test-time inference method applicable to complex problems.",OTHER
batch_00056,5eZ0iykpDU,Diversity-Aware Policy Optimization for Large Language Model Reasoning,3,"LLM reasoning policy optimization for diversity, linked to improving code generation robustness.",RELIABILITY;OTHER
batch_00053,5NkfjxMpWe,PerceptionLM: Open-Access Data and Models for Detailed Visual Understanding,3,"Presents formal PAC-learning framework for verifiers of step-by-step reasoning, relevant to reliability of LLM reasoning chains.",RELIABILITY;OTHER
batch_00052,5HGBErIHuV,PSMBench: A Benchmark and Dataset for Evaluating LLMs Extraction of Protocol State Machines from RFC Specifications,3,"Benchmarks LLM extraction of state machines from specs, aligning with formal reasoning and semantic correctness checks.",FORMAL_METHODS;VERIFICATION;PROGRAM_REASONING
batch_00051,59n2g6RqjT,How to Auto-optimize Prompts for Domain Tasks? Adaptive Prompting and Reasoning through Evolutionary Domain Knowledge Adaptation,3,"Automates LLM reasoning process optimization for domain tasks, aligning with structured reasoning & reliability themes.",OTHER
batch_00042,49Rc51iCso,Mitigating Overthinking in Large Reasoning Models via Manifold Steering,3,Mitigates overthinking in reasoning models for math/code; uses mechanistic interpretability to improve efficiency.,RELIABILITY;OTHER
batch_00041,41mBrhy6U4,Provably Efficient Online RLHF with One-Pass Reward Modeling,3,Online RLHF for LLM alignment; connects to reliability and workflow-level correctness via preference modeling.,RELIABILITY;WORKFLOW_STATS
batch_00038,3k70Vt0YFS,ResearchCodeBench: Benchmarking LLMs on Implementing Novel Machine Learning Research Code,3,"Benchmarks LLM code generation for novel ML research, directly testing implementation correctness of unseen ideas.",RELIABILITY;OTHER
batch_00033,3FxMJEj6t9,Replicable Online pricing,3,Introduces replicable algorithms for online pricing; relates to reliability/statistical correctness of LLM workflows via formal guarantees.,RELIABILITY;WORKFLOW_STATS
batch_00031,30iBKSQMXn,Retro-R1: LLM-based Agentic Retrosynthesis,3,LLM-based agent using tool interaction and reinforcement learning for multi-step reasoning tasks,AGENTS;TOOL_USE;PROGRAM_REASONING
batch_00029,2t5IfPAzbX,Model Reconciliation via Cost-Optimal Explanations in Probabilistic Logic Programming,3,"Probabilistic model reconciliation framework for human-AI alignment, relevant to ambiguity detection in specifications",OTHER
batch_00026,2bbDg587uh,Improving Formal Reasoning of Transformer with State Stack,3,"Enhances Transformer reasoning with a differentiable stack, improving formal language recognition and structured state tracking.",PROGRAM_REASONING;OTHER
batch_00025,2a36EMSSTp,DAPO: An Open-Source LLM Reinforcement Learning System at Scale,3,"LLM reinforcement learning for reasoning; open-sources system for complex reasoning tasks, aligning with reliability for code workflows.",RELIABILITY;WORKFLOW_STATS
batch_00023,2R6y4Ku9kG,CodeAssistBench (CAB): Dataset & Benchmarking for Multi-turn Chat-Based Code Assistance,3,"Benchmark for multi-turn LLM code assistance in realistic project contexts, directly testing reliability on SE tasks.",RELIABILITY;PROGRAM_REASONING;OTHER
batch_00022,2K9QsDaqkM,On the Effect of Negative Gradient in Group Relative Deep Reinforcement Optimization,3,"Method improves LLM reasoning for code via RL, addressing reliability via token-level reward shaping.",RELIABILITY;OTHER
batch_00021,29FRqmVQK8,Scalable Best-of-N Selection for Large Language Models via Self-Certainty,3,"Proposes self-certainty for scalable Best-of-N selection, a reliability method for improving LLM reasoning performance.",RELIABILITY;CONSENSUS
batch_00017,1ktdvp1EYI,Mitigating Forgetting in LLM Fine-Tuning via Low-Perplexity Token Learning,3,"Studies LLM fine-tuning robustness and forgetting via token perplexity, relevant to reliability of LLM workflows for code.",RELIABILITY;WORKFLOW_STATS
batch_00015,1ZuzFUMtx6,SemCoT: Accelerating Chain-of-Thought Reasoning through Semantically-Aligned Implicit Tokens,3,"Optimizes Chain-of-Thought reasoning for LLMs, aligning with structured reasoning for code tasks.",OTHER
batch_00014,1UL4dxvfcJ,Measuring the Faithfulness of Thinking Drafts in Large Reasoning Models,3,"Measures faithfulness of multi-path reasoning drafts in LLMs, relevant to reliability of reasoning workflows for code.",RELIABILITY;OTHER
batch_00013,1KSxxnFNb9,PARALLELPROMPT: Extracting Parallelism from Large Language Model Queries,3,Structured prompting for LLM queries to extract parallelism; relates to systematic analysis of prompt structure for efficiency.,OTHER
batch_00012,1BAiQmAFsx,Walking the Tightrope: Autonomous Disentangling Beneficial and Detrimental Drifts in Non-Stationary Custom-Tuning,3,"Proposes counterfactual reasoning trajectories for stable fine-tuning, relevant to reliability and workflow correctness for code tasks.",RELIABILITY;WORKFLOW_STATS
batch_00010,14B5d6NEaH,Reinforcement Learning with Backtracking Feedback,3,LLM safety alignment via RL with backtracking; relates to reliability/hallucination reduction for code generation.,RELIABILITY;OTHER
batch_00007,0i8ClSr3kQ,Latent Chain-of-Thought for Visual Reasoning,3,"Methods for improving CoT reasoning reliability in LVLMs via variational inference, relevant to structured reasoning & reliability.",RELIABILITY;OTHER
batch_00006,0Zri6HSYaK,More Than Just Functional: LLM-as-a-Critique for Efficient Code Generation,3,LLM-as-critique for code efficiency; activates model's knowledge for non-functional code properties without execution.,RELIABILITY;OTHER
batch_00004,0NdS4xCngO,Reinforcement Learning Finetunes Small Subnetworks in Large Language Models,3,"Studies RL finetuning for LLMs, a reliability method for improving model correctness and alignment.",RELIABILITY;OTHER
batch_00514,t7QJDaQsrI,The Impact of Coreset Selection on Spurious Correlations and Group Robustness,2,"Analyzes reliability of data selection methods, weakly relates to workflow correctness for code via data bias.",RELIABILITY;OTHER
batch_00490,qj8y1MjzLk,Provable Watermarking for Data Poisoning Attacks,2,Proposes provable watermarking for data poisoning; weak link to dataset integrity for code/model reliability.,RELIABILITY;OTHER
batch_00481,pmLMrqhIpb,Absence Bench: Language Models Can’t See What’s Missing,2,"Evaluates LLM failure mode (detecting omissions), relevant to reliability/hallucination reduction.",RELIABILITY;OTHER
batch_00477,pQ8DeHXKMh,Are Large Language Models Sensitive to the Motives Behind Communication?,2,Studies LLM sensitivity to communication motives; relates to trust/reliability for AI agents processing human-generated specs.,RELIABILITY;OTHER
batch_00444,loznSxLomv,FACE: A General Framework for Mapping Collaborative Filtering Embeddings into LLM Tokens,2,"Maps collaborative filtering embeddings to LLM tokens for interpretability, weakly touching LLM+code via semantic alignment.",OTHER
batch_00440,lGyXq0LOeQ,EAP-GP: Mitigating Saturation Effect in Gradient-based Automated Circuit Identification,2,Methods for circuit identification in LLMs (GPT-2) could inform reliability/interpretability of code generation models.,OTHER
batch_00397,gkcU26BOml,Cross-modal Associations in Vision and Language Models: Revisiting the Bouba-Kiki Effect,2,"Investigates cross-modal reasoning in VLMs, peripherally related to semantic alignment for code.",OTHER
batch_00360,cnrwqlr8dg,What Moves the Eyes: Doubling Mechanistic Model Performance Using Deep Networks to Discover and Test Cognitive Hypotheses,2,"Uses deep models to discover/test interpretable mechanisms, a workflow relevant to neuro-symbolic reasoning.",OTHER
batch_00359,ckq032sarb,Relieving the Over-Aggregating Effect in Graph Transformers,2,Addresses over-aggregation in graph attention; potential relevance to structured program reasoning.,OTHER
batch_00342,axlGOT58e8,LLM Safety Alignment is Divergence Estimation in Disguise,2,Theoretical link between LLM alignment and divergence estimation; safety alignment relevant to reliability.,RELIABILITY;OTHER
batch_00307,X5B2yTT97A,SimpleStrat: Diversifying Language Model Generation with Stratification,2,Generates diverse code solutions for underspecified prompts; relates to ambiguity in specs.,AMBIGUITY;OTHER
batch_00253,RRBve5GwjS,Proxy Target: Bridging the Gap Between Discrete Spiking Neural Networks and Continuous Control,2,Method for improving reliability of neural networks (SNNs) in control tasks; weak connection to code agent reliability.,RELIABILITY;OTHER
batch_00247,Qvj8s2rRUs,MemEIC: A Step Toward Continual and Compositional Knowledge Editing,2,"Proposes a method for continual compositional editing of multimodal knowledge, tangentially related to reliability and structured reasoning.",OTHER
batch_00222,O8Ifwhylnr,Conformal Online Learning of Deep Koopman Linear Embeddings,2,Conformal online learning for model updates relates to reliability and workflow-level correctness for dynamical systems.,RELIABILITY;WORKFLOW_STATS
batch_00160,HZJiIog5XH,When No Paths Lead to Rome: Benchmarking Systematic Neural Relational Reasoning,2,"Benchmarks neuro-symbolic AI for systematic reasoning, touching on compositional generalization relevant to code reasoning.",NEURO_SYMBOLIC;REASONING
